short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,488943,1,4751175,488943,True,chromosome
2,424582,1,4751175,253649,True,chromosome
3,406080,1,4751175,406080,True,chromosome
4,338829,1,4751175,338629,True,chromosome
5,275408,1,4751175,275408,True,chromosome
6,254505,1,4751175,254505,True,chromosome
7,229404,1,4751175,229404,True,chromosome
8,221693,1,4751175,221693,True,chromosome
9,217131,1,4751175,217131,True,chromosome
10,215658,1,4751175,215658,True,chromosome
11,213781,1,4751175,213781,True,chromosome
12,147308,1,4751175,147308,True,chromosome
13,135588,1,4751175,135588,True,chromosome
14,123410,1,4751175,123410,True,chromosome
15,119023,1,4751175,119023,True,chromosome
16,114342,1,4751175,114342,True,chromosome
17,108571,1,4751175,108571,True,chromosome
18,106850,1,4751175,106850,True,chromosome
19,105785,1,4751175,105785,True,chromosome
20,95027,2,103815,82286,True,plasmid
21,92628,3,92628,92628,True,plasmid
22,92060,1,4751175,92060,True,chromosome
23,88365,1,4751175,88365,True,chromosome
24,73019,1,4751175,73019,True,chromosome
25,45216,1,4751175,45216,True,chromosome
26,41173,1,4751175,41173,True,chromosome
27,30733,1,4751175,30733,True,chromosome
28,28232,1,4751175,28232,True,chromosome
29,14517,1,4751175,14517,True,chromosome
30,6823,2,103815,6823,True,plasmid
31,4113,1,4751175,4113,True,chromosome
32,2688,1,4751175,2688,True,chromosome
33,2333,1,4751175,2333,True,chromosome
34,1870,1,4751175,1870,True,chromosome
35,1753,1,4751175,1753,True,chromosome
36,1650,1,4751175,1650,True,chromosome
37,1539,1,4751175,1539,True,chromosome
38,1475,1,4751175,1475,True,chromosome
39,1234,1,4751175,1234,True,chromosome
40,1230,1,4751175,1230,True,chromosome
41,1181,1,4751175,1181,True,chromosome
42,1074,1,4751175,1074,True,chromosome
43,935,NA,NA,935,NA,ambiguous
44,853,1,4751175,853,True,chromosome
45,758,1,4751175,758,True,chromosome
46,719,1,4751175,719,True,chromosome
47,569,1,4751175,569,True,chromosome
48,558,1,4751175,558,True,chromosome
49,493,1,4751175,493,True,chromosome
50,459,1,4751175,459,True,chromosome
51,365,1,4751175,365,True,chromosome
52,359,1,4751175,359,True,chromosome
53,341,1,4751175,341,True,chromosome
54,341,1,4751175,341,True,chromosome
55,330,1,4751175,330,True,chromosome
56,305,1,4751175,305,True,chromosome
57,300,1,4751175,300,True,chromosome
58,300,1,4751175,300,True,chromosome
59,290,1,4751175,290,True,chromosome
60,240,1,4751175,240,True,chromosome
61,230,1,4751175,230,True,chromosome
62,230,1,4751175,230,True,chromosome
63,225,1,4751175,225,True,chromosome
64,225,1,4751175,225,True,chromosome
65,205,1,4751175,205,True,chromosome
66,200,2,103815,200,True,plasmid
67,199,NA,NA,199,NA,ambiguous
68,199,1,4751175,199,True,chromosome
69,194,1,4751175,194,True,chromosome
70,194,1,4751175,194,True,chromosome
71,188,1,4751175,188,True,chromosome
72,184,1,4751175,184,True,chromosome
73,177,1,4751175,177,True,chromosome
74,172,1,4751175,172,True,chromosome
75,171,2,103815,171,True,plasmid
76,155,1,4751175,155,True,chromosome
77,155,1,4751175,155,True,chromosome
78,154,1,4751175,154,True,chromosome
79,145,1,4751175,145,True,chromosome
80,144,1,4751175,144,True,chromosome
81,144,1,4751175,144,True,chromosome
82,140,1,4751175,140,True,chromosome
83,138,1,4751175,138,True,chromosome
84,137,1,4751175,137,True,chromosome
85,136,1,4751175,136,True,chromosome
86,128,1,4751175,128,True,chromosome
