short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,395082,1,4836709,395082,True,chromosome
2,392444,1,4836709,392444,True,chromosome
3,314703,1,4836709,314703,True,chromosome
4,279570,1,4836709,279570,True,chromosome
5,205581,1,4836709,205581,True,chromosome
6,187830,1,4836709,124530,True,chromosome
7,186368,1,4836709,186368,True,chromosome
8,166037,1,4836709,166037,True,chromosome
9,140584,1,4836709,140584,True,chromosome
10,136584,1,4836709,136584,True,chromosome
11,133844,1,4836709,133838,True,chromosome
12,131248,1,4836709,116694,True,chromosome
13,128248,1,4836709,128248,True,chromosome
14,126695,1,4836709,126695,True,chromosome
15,125514,1,4836709,125514,True,chromosome
16,119021,1,4836709,119021,True,chromosome
17,108657,1,4836709,108655,True,chromosome
18,95202,1,4836709,95202,True,chromosome
19,94926,1,4836709,94926,True,chromosome
20,90080,1,4836709,90080,True,chromosome
21,88119,1,4836709,88119,True,chromosome
22,81120,1,4836709,81112,True,chromosome
23,78054,1,4836709,78054,True,chromosome
24,75841,1,4836709,75841,True,chromosome
25,75085,1,4836709,75085,True,chromosome
26,68739,1,4836709,68739,True,chromosome
27,64035,1,4836709,64035,True,chromosome
28,59443,1,4836709,59443,True,chromosome
29,55097,1,4836709,55097,True,chromosome
30,51144,1,4836709,51144,True,chromosome
31,49430,2,113309,49430,True,plasmid
32,45826,1,4836709,45826,True,chromosome
33,43164,1,4836709,43164,True,chromosome
34,42246,1,4836709,42246,True,chromosome
35,41654,1,4836709,41654,True,chromosome
36,41511,1,4836709,41511,True,chromosome
37,40874,1,4836709,40874,True,chromosome
38,36927,1,4836709,36927,True,chromosome
39,34644,1,4836709,34644,True,chromosome
40,30733,1,4836709,30733,True,chromosome
41,30293,1,4836709,30293,True,chromosome
42,28871,1,4836709,28871,True,chromosome
43,23048,2,113309,23048,True,plasmid
44,18481,1,4836709,18481,True,chromosome
45,12871,1,4836709,12871,True,chromosome
46,12620,2,113309,12620,True,plasmid
47,11310,2,113309,9397,True,plasmid
48,10825,1,4836709,10825,True,chromosome
49,8786,1,4836709,8786,True,chromosome
50,7675,1,4836709,7675,True,chromosome
51,4173,1,4836709,4173,True,chromosome
52,4143,2,113309,4143,True,plasmid
53,2455,1,4836709,2455,True,chromosome
54,2133,1,4836709,2133,True,chromosome
55,2033,1,4836709,2033,True,chromosome
56,1845,1,4836709,1845,True,chromosome
57,1496,1,4836709,1496,True,chromosome
58,1458,1,4836709,1458,True,chromosome
59,1345,2,113309,1345,True,plasmid
60,1344,1,4836709,1344,True,chromosome
61,1292,1,4836709,1292,True,chromosome
62,1283,1,4836709,1283,True,chromosome
63,1260,1,4836709,1260,True,chromosome
64,1259,1,4836709,1259,True,chromosome
65,1197,1,4836709,1197,True,chromosome
66,1193,2,113309,1193,True,plasmid
67,1057,1,4836709,1057,True,chromosome
68,1041,2,113309,1041,True,plasmid
69,934,1,4836709,934,True,chromosome
70,921,1,4836709,921,True,chromosome
71,920,1,4836709,920,True,chromosome
72,848,1,4836709,848,True,chromosome
73,657,1,4836709,657,True,chromosome
74,640,2,113309,640,True,plasmid
75,605,1,4836709,605,True,chromosome
76,599,2,113309,599,True,plasmid
77,569,1,4836709,569,True,chromosome
78,481,NA,NA,481,NA,ambiguous
79,479,1,4836709,479,True,chromosome
80,477,1,4836709,477,True,chromosome
81,477,1,4836709,477,True,chromosome
82,437,2,113309,437,True,plasmid
83,415,1,4836709,415,True,chromosome
84,414,1,4836709,414,True,chromosome
85,407,1,4836709,407,True,chromosome
86,407,1,4836709,407,True,chromosome
87,398,1,4836709,398,True,chromosome
88,392,1,4836709,392,True,chromosome
89,392,1,4836709,392,True,chromosome
90,375,1,4836709,375,True,chromosome
91,341,1,4836709,341,True,chromosome
92,305,1,4836709,305,True,chromosome
93,303,1,4836709,303,True,chromosome
94,301,1,4836709,301,True,chromosome
95,301,1,4836709,301,True,chromosome
96,299,2,113309,299,True,plasmid
97,272,NA,NA,272,NA,ambiguous
98,270,1,4836709,270,True,chromosome
99,260,1,4836709,260,True,chromosome
100,248,1,4836709,248,True,chromosome
101,224,1,4836709,224,True,chromosome
102,212,1,4836709,212,True,chromosome
103,211,1,4836709,211,True,chromosome
104,211,1,4836709,211,True,chromosome
106,206,1,4836709,206,True,chromosome
107,202,NA,NA,202,NA,ambiguous
108,200,2,113309,200,True,plasmid
109,199,1,4836709,199,True,chromosome
110,197,1,4836709,197,True,chromosome
111,180,1,4836709,180,True,chromosome
112,176,1,4836709,176,True,chromosome
113,171,1,4836709,171,True,chromosome
114,170,1,4836709,170,True,chromosome
115,170,1,4836709,170,True,chromosome
116,161,NA,NA,161,NA,ambiguous
117,159,1,4836709,159,True,chromosome
118,157,1,4836709,157,True,chromosome
119,155,1,4836709,155,True,chromosome
120,152,1,4836709,152,True,chromosome
121,147,1,4836709,147,True,chromosome
122,143,1,4836709,143,True,chromosome
123,138,1,4836709,138,True,chromosome
124,134,NA,NA,134,NA,ambiguous
125,134,1,4836709,134,True,chromosome
127,125,1,4836709,125,True,chromosome
128,123,1,4836709,123,True,chromosome
129,121,1,4836709,121,True,chromosome
130,109,1,4836709,109,True,chromosome
131,108,1,4836709,108,True,chromosome
132,101,1,4836709,101,True,chromosome
