short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,899834,1,4508829,899834,True,chromosome
2,515293,1,4508829,515293,True,chromosome
3,292590,1,4508829,292590,True,chromosome
4,256999,1,4508829,256999,True,chromosome
5,254034,1,4508829,254034,True,chromosome
6,235909,1,4508829,235909,True,chromosome
7,232153,1,4508829,232153,True,chromosome
8,225189,1,4508829,225189,True,chromosome
9,214785,1,4508829,214785,True,chromosome
10,187847,1,4508829,187847,True,chromosome
11,179306,1,4508829,179306,True,chromosome
12,157252,1,4508829,157252,True,chromosome
13,146367,1,4508829,146367,True,chromosome
14,124338,1,4508829,124338,True,chromosome
15,103174,1,4508829,103174,True,chromosome
16,92017,1,4508829,92017,True,chromosome
17,87232,1,4508829,87232,True,chromosome
18,86184,1,4508829,86184,True,chromosome
19,60306,2,132986,58715,True,plasmid
20,44790,3,44790,44790,True,plasmid
21,30797,1,4508829,30797,True,chromosome
22,27344,2,132986,27344,True,plasmid
23,26281,1,4508829,26281,True,chromosome
24,18816,1,4508829,18816,True,chromosome
25,15550,1,4508829,12846,True,chromosome
26,13070,1,4508829,13070,True,chromosome
27,11934,1,4508829,11934,True,chromosome
28,11324,1,4508829,11324,True,chromosome
29,9695,2,132986,9695,True,plasmid
30,8033,1,4508829,8033,True,chromosome
31,6660,2,132986,6660,True,plasmid
32,5678,1,4508829,5678,True,chromosome
33,4758,4,4758,4758,True,plasmid
34,4646,2,132986,4646,True,plasmid
35,4132,1,4508829,4132,True,chromosome
36,3985,2,132986,3985,True,plasmid
37,3725,2,132986,3725,True,plasmid
38,2992,1,4508829,2992,True,chromosome
39,2006,1,4508829,2006,True,chromosome
40,1519,2,132986,1519,True,plasmid
41,1402,1,4508829,1402,True,chromosome
42,1288,1,4508829,1288,True,chromosome
43,1062,1,4508829,1062,True,chromosome
44,691,1,4508829,691,True,chromosome
45,667,1,4508829,667,True,chromosome
46,654,2,132986,654,True,plasmid
47,652,1,4508829,652,True,chromosome
48,620,1,4508829,620,True,chromosome
49,577,1,4508829,577,True,chromosome
50,572,2,132986,572,True,plasmid
51,542,1,4508829,542,True,chromosome
52,517,1,4508829,517,True,chromosome
53,507,2,132986,507,True,plasmid
54,507,2,132986,507,True,plasmid
55,466,1,4508829,466,True,chromosome
56,466,1,4508829,466,True,chromosome
57,454,2,132986,454,True,plasmid
58,378,2,132986,378,True,plasmid
59,370,2,132986,370,True,plasmid
60,356,1,4508829,356,True,chromosome
61,332,2,132986,332,True,plasmid
62,331,1,4508829,331,True,chromosome
63,325,1,4508829,316,True,chromosome
64,320,1,4508829,320,True,chromosome
65,319,2,132986,319,True,plasmid
66,319,2,132986,319,True,plasmid
67,305,1,4508829,305,True,chromosome
68,297,1,4508829,297,True,chromosome
69,272,1,4508829,272,True,chromosome
70,272,1,4508829,272,True,chromosome
71,272,1,4508829,272,True,chromosome
72,253,1,4508829,253,True,chromosome
73,228,1,4508829,228,True,chromosome
74,219,1,4508829,219,True,chromosome
75,219,2,132986,219,True,plasmid
76,216,1,4508829,216,True,chromosome
77,216,2,132986,216,True,plasmid
78,212,1,4508829,212,True,chromosome
79,209,2,132986,209,True,plasmid
80,198,2,132986,198,True,plasmid
81,194,1,4508829,194,True,chromosome
82,189,1,4508829,189,True,chromosome
83,189,1,4508829,189,True,chromosome
84,188,1,4508829,188,True,chromosome
85,188,1,4508829,188,True,chromosome
86,187,1,4508829,187,True,chromosome
87,171,2,132986,171,True,plasmid
88,167,1,4508829,167,True,chromosome
89,166,1,4508829,166,True,chromosome
90,166,1,4508829,166,True,chromosome
91,160,1,4508829,160,True,chromosome
92,151,1,4508829,151,True,chromosome
93,147,1,4508829,147,True,chromosome
94,147,1,4508829,147,True,chromosome
95,144,1,4508829,144,True,chromosome
96,142,2,132986,142,True,plasmid
97,141,2,132986,141,True,plasmid
98,136,1,4508829,136,True,chromosome
99,136,1,4508829,136,True,chromosome
100,134,1,4508829,134,True,chromosome
101,127,2,132986,127,True,plasmid
102,124,1,4508829,124,True,chromosome
103,114,2,132986,114,True,plasmid
104,110,1,4508829,110,True,chromosome
105,109,1,4508829,109,True,chromosome
106,100,2,132986,100,True,plasmid
