short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,540111,1,5344476,540111,True,chromosome
2,478484,1,5344476,478484,True,chromosome
3,464683,1,5344476,464683,True,chromosome
4,379185,1,5344476,379185,True,chromosome
5,319095,1,5344476,319095,True,chromosome
6,298987,1,5344476,298987,True,chromosome
7,276171,1,5344476,276171,True,chromosome
8,250924,1,5344476,250924,True,chromosome
9,247663,1,5344476,197376,True,chromosome
10,246427,1,5344476,246427,True,chromosome
11,230061,1,5344476,230061,True,chromosome
12,165950,1,5344476,165950,True,chromosome
13,154376,1,5344476,154376,True,chromosome
14,145514,1,5344476,145514,True,chromosome
15,130289,1,5344476,130289,True,chromosome
16,127759,1,5344476,127758,True,chromosome
17,95420,1,5344476,95420,True,chromosome
18,86340,1,5344476,86340,True,chromosome
19,84270,1,5344476,84270,True,chromosome
20,65033,1,5344476,65033,True,chromosome
21,58785,1,5344476,58785,True,chromosome
22,58298,1,5344476,58298,True,chromosome
23,55816,1,5344476,55816,True,chromosome
24,49620,1,5344476,49620,True,chromosome
25,47791,1,5344476,47791,True,chromosome
26,45641,1,5344476,45641,True,chromosome
27,38698,2,152250,38698,True,plasmid
28,37842,2,152250,37842,True,plasmid
29,37695,1,5344476,37695,True,chromosome
30,34452,1,5344476,34452,True,chromosome
31,29283,1,5344476,29283,True,chromosome
32,26437,1,5344476,26437,True,chromosome
33,21511,1,5344476,21511,True,chromosome
34,21275,1,5344476,21275,True,chromosome
35,15386,2,152250,15386,True,plasmid
36,12506,2,152250,7571,True,plasmid
37,11098,2,152250,11098,True,plasmid
38,7448,2,152250,7448,True,plasmid
39,5733,3,5733,5733,True,plasmid
40,4718,2,152250,4718,True,plasmid
41,4675,1,5344476,4675,True,chromosome
42,4327,2,152250,4327,True,plasmid
43,4223,2,152250,4223,True,plasmid
44,3980,4,3980,3980,True,plasmid
45,1917,NA,NA,1917,NA,ambiguous
46,1699,2,152250,1699,True,plasmid
47,1445,1,5344476,1445,True,chromosome
48,1200,NA,NA,1200,NA,ambiguous
49,1099,1,5344476,1099,True,chromosome
50,820,2,152250,820,True,plasmid
51,768,NA,NA,768,NA,ambiguous
52,725,1,5344476,725,True,chromosome
53,695,1,5344476,695,True,chromosome
54,645,2,152250,645,True,plasmid
55,636,2,152250,636,True,plasmid
56,591,2,152250,591,True,plasmid
57,583,1,5344476,583,True,chromosome
58,533,1,5344476,533,True,chromosome
59,514,1,5344476,514,True,chromosome
60,486,1,5344476,486,True,chromosome
61,459,NA,NA,459,NA,ambiguous
62,457,1,5344476,457,True,chromosome
63,425,1,5344476,425,True,chromosome
64,377,2,152250,377,True,plasmid
65,376,1,5344476,376,True,chromosome
66,371,1,5344476,371,True,chromosome
67,331,2,152250,331,True,plasmid
68,326,1,5344476,326,True,chromosome
69,308,1,5344476,308,True,chromosome
70,293,2,152250,293,True,plasmid
71,283,2,152250,283,True,plasmid
72,273,1,5344476,273,True,chromosome
73,253,NA,NA,253,NA,ambiguous
74,252,1,5344476,252,True,chromosome
75,252,1,5344476,252,True,chromosome
76,233,1,5344476,233,True,chromosome
77,220,NA,NA,220,NA,ambiguous
78,197,1,5344476,197,True,chromosome
79,184,1,5344476,184,True,chromosome
80,173,1,5344476,173,True,chromosome
81,161,1,5344476,161,True,chromosome
82,161,1,5344476,161,True,chromosome
83,153,2,152250,153,True,plasmid
84,152,2,152250,152,True,plasmid
85,147,1,5344476,147,True,chromosome
86,145,2,152250,145,True,plasmid
87,143,1,5344476,143,True,chromosome
88,133,2,152250,133,True,plasmid
89,133,1,5344476,133,True,chromosome
90,133,1,5344476,133,True,chromosome
91,131,1,5344476,131,True,chromosome
92,128,1,5344476,128,True,chromosome
93,121,2,152250,121,True,plasmid
94,120,1,5344476,120,True,chromosome
95,115,1,5344476,115,True,chromosome
96,101,2,152250,101,True,plasmid
