short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,385936,1,5248807,385936,True,chromosome
2,277785,1,5248807,277785,True,chromosome
3,250149,1,5248807,199967,True,chromosome
4,240542,1,5248807,240542,True,chromosome
5,239427,1,5248807,239427,True,chromosome
6,221092,1,5248807,221092,True,chromosome
7,197133,1,5248807,197133,True,chromosome
8,181761,1,5248807,181761,True,chromosome
9,180260,1,5248807,180260,True,chromosome
10,172818,1,5248807,172818,True,chromosome
11,168064,1,5248807,168064,True,chromosome
12,144325,1,5248807,144325,True,chromosome
13,134805,1,5248807,134805,True,chromosome
14,116481,1,5248807,116481,True,chromosome
15,105290,1,5248807,105290,True,chromosome
16,105031,1,5248807,105031,True,chromosome
17,98989,1,5248807,98989,True,chromosome
18,97458,1,5248807,97458,True,chromosome
19,96402,1,5248807,96402,True,chromosome
20,95898,1,5248807,95898,True,chromosome
21,91415,1,5248807,91415,True,chromosome
22,89862,1,5248807,89862,True,chromosome
23,88931,1,5248807,88931,True,chromosome
24,87137,1,5248807,87137,True,chromosome
25,86319,1,5248807,86319,True,chromosome
26,74697,1,5248807,74697,True,chromosome
27,71197,1,5248807,71197,True,chromosome
28,69341,1,5248807,69341,True,chromosome
29,68609,2,116562,68609,True,plasmid
30,65586,1,5248807,65581,True,chromosome
31,65359,1,5248807,65359,True,chromosome
32,61752,1,5248807,61752,True,chromosome
33,58282,1,5248807,58282,True,chromosome
34,57101,1,5248807,57101,True,chromosome
35,54803,1,5248807,54803,True,chromosome
36,53599,1,5248807,53599,True,chromosome
37,44668,1,5248807,44668,True,chromosome
38,43394,1,5248807,43394,True,chromosome
39,40209,1,5248807,40209,True,chromosome
40,35182,1,5248807,35182,True,chromosome
41,34069,1,5248807,34069,True,chromosome
42,32363,1,5248807,32363,True,chromosome
43,29735,1,5248807,29735,True,chromosome
44,27463,1,5248807,27463,True,chromosome
45,26067,1,5248807,26067,True,chromosome
46,26033,1,5248807,26033,True,chromosome
47,24595,1,5248807,24595,True,chromosome
48,23758,2,116562,23758,True,plasmid
49,23166,1,5248807,23166,True,chromosome
50,21869,1,5248807,21869,True,chromosome
51,20791,1,5248807,20791,True,chromosome
52,18245,2,116562,15330,True,plasmid
53,17024,1,5248807,17024,True,chromosome
54,14594,1,5248807,14594,True,chromosome
55,14324,1,5248807,14324,True,chromosome
56,12248,1,5248807,12248,True,chromosome
57,10432,1,5248807,10432,True,chromosome
58,7680,1,5248807,7680,True,chromosome
59,7208,1,5248807,7208,True,chromosome
60,6780,1,5248807,6780,True,chromosome
61,4934,3,4934,4934,False,no_label
62,4671,1,5248807,4671,True,chromosome
63,4225,1,5248807,4225,True,chromosome
64,4183,1,5248807,4183,True,chromosome
65,3776,1,5248807,3776,True,chromosome
66,3411,1,5248807,3411,True,chromosome
67,3335,4,3335,3335,True,plasmid
68,3017,5,3017,3017,False,no_label
69,2454,1,5248807,2454,True,chromosome
70,2440,1,5248807,2440,True,chromosome
71,1914,1,5248807,1914,True,chromosome
72,1914,1,5248807,1914,True,chromosome
73,1578,2,116562,1578,True,plasmid
74,1445,1,5248807,1445,True,chromosome
75,1298,NA,NA,1298,NA,ambiguous
76,1097,1,5248807,1097,True,chromosome
77,1085,1,5248807,1085,True,chromosome
78,1049,1,5248807,1049,True,chromosome
79,1026,1,5248807,1026,True,chromosome
80,600,1,5248807,600,True,chromosome
81,542,1,5248807,542,True,chromosome
82,533,1,5248807,533,True,chromosome
83,509,6,509,509,False,no_label
84,503,1,5248807,503,True,chromosome
85,467,1,5248807,467,True,chromosome
86,467,1,5248807,467,True,chromosome
87,464,1,5248807,464,True,chromosome
88,463,1,5248807,463,True,chromosome
89,455,1,5248807,455,True,chromosome
90,433,1,5248807,433,True,chromosome
91,413,1,5248807,413,True,chromosome
92,398,1,5248807,398,True,chromosome
93,377,1,5248807,377,True,chromosome
94,337,1,5248807,337,True,chromosome
95,337,1,5248807,337,True,chromosome
96,325,7,325,325,False,no_label
97,301,1,5248807,301,True,chromosome
98,297,1,5248807,297,True,chromosome
99,295,1,5248807,295,True,chromosome
100,251,1,5248807,251,True,chromosome
101,244,NA,NA,244,NA,ambiguous
102,232,1,5248807,232,True,chromosome
103,207,1,5248807,207,True,chromosome
104,206,1,5248807,206,True,chromosome
105,205,1,5248807,205,True,chromosome
106,204,NA,NA,204,NA,ambiguous
107,201,1,5248807,201,True,chromosome
108,197,1,5248807,197,True,chromosome
109,182,1,5248807,182,True,chromosome
110,179,1,5248807,179,True,chromosome
111,169,1,5248807,169,True,chromosome
112,169,1,5248807,169,True,chromosome
113,151,NA,NA,151,NA,ambiguous
114,147,1,5248807,147,True,chromosome
115,147,1,5248807,147,True,chromosome
116,147,1,5248807,147,True,chromosome
117,145,1,5248807,145,True,chromosome
118,145,1,5248807,145,True,chromosome
119,140,1,5248807,140,True,chromosome
120,138,1,5248807,138,True,chromosome
121,132,1,5248807,132,True,chromosome
122,131,1,5248807,131,True,chromosome
123,130,1,5248807,130,True,chromosome
124,128,1,5248807,128,True,chromosome
125,116,1,5248807,116,True,chromosome
126,115,1,5248807,115,True,chromosome
127,114,1,5248807,114,True,chromosome
128,114,NA,NA,114,NA,ambiguous
129,102,1,5248807,102,True,chromosome
130,102,1,5248807,102,True,chromosome
