short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,611610,1,5320747,611610,True,chromosome
2,572314,1,5320747,572314,True,chromosome
3,388486,1,5320747,388486,True,chromosome
4,312230,1,5320747,171388,True,chromosome
5,245490,1,5320747,245490,True,chromosome
6,230598,1,5320747,230598,True,chromosome
7,228587,1,5320747,228587,True,chromosome
8,214961,1,5320747,214956,True,chromosome
9,198395,1,5320747,198395,True,chromosome
10,174111,1,5320747,174111,True,chromosome
11,172942,1,5320747,172942,True,chromosome
12,154374,1,5320747,154374,True,chromosome
13,145415,1,5320747,145415,True,chromosome
14,141796,1,5320747,141796,True,chromosome
15,113193,1,5320747,113193,True,chromosome
16,110387,1,5320747,110387,True,chromosome
17,105342,1,5320747,105342,True,chromosome
18,101818,1,5320747,101818,True,chromosome
19,101220,1,5320747,51587,True,chromosome
20,95702,1,5320747,95702,True,chromosome
21,91088,1,5320747,91088,True,chromosome
22,83950,1,5320747,83950,True,chromosome
23,72054,1,5320747,72054,True,chromosome
24,69177,1,5320747,69177,True,chromosome
25,58501,1,5320747,58501,True,chromosome
26,58365,1,5320747,58365,True,chromosome
27,48608,1,5320747,48606,True,chromosome
28,42112,1,5320747,42112,True,chromosome
29,36946,1,5320747,36946,True,chromosome
30,34176,1,5320747,34176,True,chromosome
31,33808,1,5320747,33808,True,chromosome
32,33577,2,199285,33577,True,plasmid
33,29675,1,5320747,29675,True,chromosome
34,26798,1,5320747,26798,True,chromosome
35,26125,1,5320747,26125,True,chromosome
36,22081,2,199285,22081,True,plasmid
37,18853,2,199285,18853,True,plasmid
38,17387,1,5320747,17387,True,chromosome
39,17066,1,5320747,17066,True,chromosome
40,16909,3,55155,15059,True,plasmid
41,13749,4,54837,13749,True,plasmid
42,13641,1,5320747,13641,True,chromosome
43,13523,1,5320747,13523,True,chromosome
44,12248,2,199285,12248,True,plasmid
45,11934,1,5320747,11934,True,chromosome
46,11765,2,199285,8696,True,plasmid
47,10104,2,199285,10104,True,plasmid
48,8551,2,199285,8551,True,plasmid
49,8326,5,16582,6155,True,plasmid
50,8229,3,55155,8229,True,plasmid
51,8138,4,54837,8138,True,plasmid
52,7805,1,5320747,7805,True,chromosome
53,7548,4,54837,7548,True,plasmid
54,7339,3,55155,7339,True,plasmid
55,6825,NA,NA,6825,NA,ambiguous
56,6561,4,54837,4053,True,plasmid
57,6154,2,199285,6154,True,plasmid
58,5665,7,5665,5665,True,plasmid
59,5188,2,199285,5188,True,plasmid
60,5029,6,12557,5029,True,plasmid
61,4714,2,199285,4714,True,plasmid
62,4618,8,4618,4618,True,plasmid
63,4311,1,5320747,4311,True,chromosome
64,4260,5,16582,4260,True,plasmid
65,4032,3,55155,4032,True,plasmid
66,3969,2,199285,3969,True,plasmid
67,3938,2,199285,3938,True,plasmid
68,3360,10,3360,3360,True,plasmid
69,2964,2,199285,2964,True,plasmid
70,2527,4,54837,2527,True,plasmid
71,2526,2,199285,2526,True,plasmid
72,2370,NA,NA,2370,NA,ambiguous
73,2349,11,2349,2349,True,plasmid
74,2296,2,199285,2296,True,plasmid
75,2279,NA,NA,2279,NA,ambiguous
76,2010,3,55155,2010,True,plasmid
77,1943,12,1943,1943,True,plasmid
78,1934,13,1934,1934,True,plasmid
79,1917,14,1917,1917,True,plasmid
80,1808,2,199285,1808,True,plasmid
81,1805,9,3847,1805,True,plasmid
82,1720,2,199285,1720,True,plasmid
83,1632,9,3847,1632,True,plasmid
84,1594,1,5320747,1594,True,chromosome
85,1386,NA,NA,1386,NA,ambiguous
86,1377,NA,NA,1377,NA,ambiguous
87,1355,3,55155,1355,True,plasmid
88,1240,15,1240,1240,True,plasmid
89,1207,1,5320747,1207,True,chromosome
90,1161,2,199285,1161,True,plasmid
91,1155,5,16582,1155,True,plasmid
92,1076,1,5320747,1076,True,chromosome
93,1033,2,199285,1033,True,plasmid
94,1027,4,54837,1026,True,plasmid
95,1025,1,5320747,1025,True,chromosome
96,1018,2,199285,1018,True,plasmid
97,955,5,16582,955,True,plasmid
98,948,2,199285,948,True,plasmid
99,944,2,199285,944,True,plasmid
100,928,2,199285,928,True,plasmid
101,924,2,199285,924,True,plasmid
102,912,NA,NA,912,NA,ambiguous
103,820,3,55155,820,True,plasmid
104,817,NA,NA,817,NA,ambiguous
105,768,1,5320747,768,True,chromosome
106,750,2,199285,750,True,plasmid
107,728,1,5320747,728,True,chromosome
108,659,2,199285,659,True,plasmid
109,646,1,5320747,646,True,chromosome
110,587,2,199285,587,True,plasmid
111,587,2,199285,587,True,plasmid
112,583,1,5320747,583,True,chromosome
113,573,2,199285,573,True,plasmid
114,565,1,5320747,565,True,chromosome
115,531,NA,NA,531,NA,ambiguous
116,481,2,199285,481,True,plasmid
117,481,4,54837,481,True,plasmid
118,448,2,199285,448,True,plasmid
119,425,1,5320747,425,True,chromosome
120,399,NA,NA,399,NA,ambiguous
121,383,2,199285,383,True,plasmid
122,373,2,199285,373,True,plasmid
123,373,4,54837,373,True,plasmid
124,372,NA,NA,372,NA,ambiguous
125,363,2,199285,363,True,plasmid
126,353,2,199285,353,True,plasmid
127,344,2,199285,344,True,plasmid
128,338,2,199285,338,True,plasmid
129,328,4,54837,328,True,plasmid
130,327,2,199285,327,True,plasmid
131,327,2,199285,327,True,plasmid
132,324,1,5320747,324,True,chromosome
133,318,2,199285,318,True,plasmid
134,308,2,199285,308,True,plasmid
135,308,2,199285,308,True,plasmid
136,305,3,55155,305,True,plasmid
137,299,4,54837,299,True,plasmid
138,299,3,55155,299,True,plasmid
139,297,2,199285,297,True,plasmid
140,297,3,55155,297,True,plasmid
141,296,1,5320747,296,True,chromosome
142,284,4,54837,284,True,plasmid
143,283,1,5320747,283,True,chromosome
144,272,4,54837,272,True,plasmid
145,266,2,199285,266,True,plasmid
146,266,4,54837,266,True,plasmid
147,263,1,5320747,263,True,chromosome
148,262,1,5320747,262,True,chromosome
149,228,1,5320747,228,True,chromosome
150,227,5,16582,227,True,plasmid
151,225,3,55155,225,True,plasmid
152,212,2,199285,212,True,plasmid
153,208,NA,NA,208,NA,ambiguous
154,205,9,3847,205,True,plasmid
155,203,2,199285,203,True,plasmid
156,201,1,5320747,201,True,chromosome
157,196,NA,NA,196,NA,ambiguous
158,195,3,55155,195,True,plasmid
159,194,1,5320747,194,True,chromosome
160,183,1,5320747,183,True,chromosome
161,182,2,199285,182,True,plasmid
162,178,NA,NA,178,NA,ambiguous
163,173,2,199285,173,True,plasmid
164,171,NA,NA,171,NA,ambiguous
165,160,1,5320747,160,True,chromosome
166,154,NA,NA,154,NA,ambiguous
167,154,NA,NA,154,NA,ambiguous
168,146,2,199285,146,True,plasmid
169,144,2,199285,144,True,plasmid
170,138,2,199285,138,True,plasmid
171,132,NA,NA,132,NA,ambiguous
172,131,2,199285,131,True,plasmid
173,121,1,5320747,121,True,chromosome
174,120,2,199285,120,True,plasmid
175,120,3,55155,120,True,plasmid
176,118,1,5320747,118,True,chromosome
177,118,2,199285,118,True,plasmid
178,115,1,5320747,115,True,chromosome
179,108,4,54837,108,True,plasmid
180,108,1,5320747,108,True,chromosome
181,108,1,5320747,108,True,chromosome
182,106,2,199285,106,True,plasmid
